canonical_player_id,canonical_player_name,display_player_name,breakdown_label,innings,runs,outs,high_score,high_score_sort,high_score_not_out_sort,thirties,fifties,hundreds,ducks,fours,sixes,bat_avg,bbb_runs,bbb_balls_faced,bbb_dismissals,bbb_batting_innings,bbb_matches,strike_rate,dimension,dimension_order,discipline,matches,balls_bowled,runs_against,wickets,bbi,three_wicket_innings,five_wicket_innings,bowl_avg,bowl_sr,eco,catches,stumpings,run_outs,dismissals
denis_shaw,Denis Shaw,Denis Shaw,Summer 2016/17,8.0,5.0,3.0,2*,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.6666666666666667,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2017/18,4.0,10.0,1.0,6,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2018/19,4.0,22.0,3.0,14,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.333333333333333,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2019/20,4.0,3.0,1.0,2*,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,9.0,0.0,1.0,1.0,0.0,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2020/21,7.0,53.0,2.0,22,22.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,26.5,2.0,10.0,0.0,1.0,1.0,20.0,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2021/22,7.0,9.0,5.0,5,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.8,6.0,21.0,3.0,3.0,3.0,28.571428571428573,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2022/23,6.0,23.0,4.0,7,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.75,16.0,69.0,2.0,4.0,4.0,23.18840579710145,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2023/24,5.0,17.0,1.0,8*,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,1.0,1.0,25.0,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2024/25,5.0,6.0,2.0,3*,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,2.0,3.0,3.0,21.428571428571427,Season,0,Batting,,,,,,,,,,,,,,
denis_shaw,Denis Shaw,Denis Shaw,Summer 2025/26,10.0,18.0,6.0,4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,19.0,74.0,5.0,9.0,9.0,25.675675675675677,Season,0,Batting,,,,,,,,,,,,,,
falgun_patel,Falgun Patel,Falgun Patel,Summer 2012/13,1.0,2.0,0.0,2*,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
falgun_patel,Falgun Patel,Falgun Patel,Summer 2013/14,1.0,0.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
falgun_patel,Falgun Patel,Falgun Patel,Summer 2014/15,7.0,113.0,7.0,46,46.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,16.142857142857142,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2006/07,1.0,38.0,1.0,38,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2007/08,9.0,150.0,7.0,53*,53.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,21.428571428571427,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2008/09,6.0,124.0,4.0,68,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2009/10,9.0,176.0,8.0,45,45.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2010/11,8.0,67.0,8.0,18,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.375,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2011/12,7.0,162.0,3.0,73,73.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2012/13,7.0,30.0,6.0,10,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2013/14,7.0,89.0,6.0,58,58.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,14.833333333333334,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2014/15,11.0,174.0,10.0,50,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,17.4,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2015/16,6.0,28.0,4.0,14,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2016/17,7.0,105.0,7.0,46,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2017/18,5.0,48.0,4.0,26,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2018/19,7.0,131.0,5.0,54*,54.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,26.2,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2019/20,7.0,164.0,6.0,73,73.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,27.333333333333332,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2020/21,13.0,179.0,10.0,50*,50.0,1.0,0.0,1.0,0.0,1.0,9.0,2.0,17.9,72.0,105.0,3.0,4.0,4.0,68.57142857142857,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2021/22,10.0,100.0,9.0,56*,56.0,1.0,0.0,1.0,0.0,3.0,9.0,1.0,11.11111111111111,7.0,14.0,1.0,1.0,1.0,50.0,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2022/23,6.0,229.0,3.0,55*,55.0,1.0,2.0,3.0,0.0,1.0,21.0,1.0,76.33333333333333,0.0,2.0,1.0,1.0,1.0,0.0,Season,0,Batting,,,,,,,,,,,,,,
