canonical_player_id,canonical_player_name,display_player_name,phase_model,phase,phase_order,legal_balls,wickets,runs_conceded,dot_balls,boundary_balls,match_count,overs,avg,eco,sr,dot_ball_pct,boundary_rate
raw_e9b73fca_38df_495c_b734_35f92c696439,Ishan Darji,Ishan Darji,One Day,Opening,1,6,0,1,5,0,1,1.0,,1.0,,83.33333333333333,0.0
raw_e9b73fca_38df_495c_b734_35f92c696439,Ishan Darji,Ishan Darji,One Day,Middle,2,18,0,16,8,2,1,3.0,,5.333333333333333,,44.44444444444444,11.11111111111111
raw_e9d3eba5_368b_43a6_9209_866a8777f7bd,Janam Patel,Janam Patel,One Day,Middle,2,12,0,5,10,1,1,2.0,,2.5,,83.33333333333333,8.333333333333334
raw_8cab889f_a046_4146_8f2c_e2b7be67f8d0,Jasbir Rana,Jasbir Rana,One Day,Opening,1,12,0,11,8,1,1,2.0,,5.5,,66.66666666666667,8.333333333333334
raw_8cab889f_a046_4146_8f2c_e2b7be67f8d0,Jasbir Rana,Jasbir Rana,One Day,Middle,2,11,0,24,6,5,1,1.5,,13.090909090909092,,54.54545454545455,45.45454545454545
raw_833a3d04_f3e3_463e_9c73_36fdc416545c,Jatin Bhatia,Jatin Bhatia,One Day,Opening,1,18,1,9,11,0,1,3.0,9.0,3.0,18.0,61.111111111111114,0.0
raw_833a3d04_f3e3_463e_9c73_36fdc416545c,Jatin Bhatia,Jatin Bhatia,One Day,Middle,2,12,0,11,5,1,2,2.0,,5.5,,41.666666666666664,8.333333333333334
raw_833a3d04_f3e3_463e_9c73_36fdc416545c,Jatin Bhatia,Jatin Bhatia,One Day,Death,3,24,2,22,11,2,2,4.0,11.0,5.5,12.0,45.833333333333336,8.333333333333334
raw_833a3d04_f3e3_463e_9c73_36fdc416545c,Jatin Bhatia,Jatin Bhatia,Two Day,New Ball,1,48,0,21,35,2,2,8.0,,2.625,,72.91666666666667,4.166666666666667
raw_833a3d04_f3e3_463e_9c73_36fdc416545c,Jatin Bhatia,Jatin Bhatia,Two Day,Older Ball,2,142,6,59,114,8,4,23.4,9.833333333333334,2.492957746478873,23.666666666666668,80.28169014084507,5.633802816901408
raw_8aae1fa6_ccde_4e77_8bc0_a996ad996d9a,Jatin Dave,Jatin Dave,Two Day,New Ball,1,72,1,29,53,2,2,12.0,29.0,2.4166666666666665,72.0,73.61111111111111,2.7777777777777777
raw_8aae1fa6_ccde_4e77_8bc0_a996ad996d9a,Jatin Dave,Jatin Dave,Two Day,Older Ball,2,30,0,27,21,4,1,5.0,,5.4,,70.0,13.333333333333334
raw_633b219e_cd53_4737_b38e_10ad9c568c83,Jay Soni,Jay Soni,One Day,Middle,2,192,10,116,127,13,10,32.0,11.6,3.625,19.2,66.14583333333333,6.770833333333333
