player_key,canonical_player_id,canonical_player_name,display_player_name,three_wicket_innings,five_wicket_innings,ten_wicket_matches,bbi,bbi_wickets_sort,bbi_runs_sort
raw_98768630_c0b3_4dfc_aea9_18c48a7255f7,raw_98768630_c0b3_4dfc_aea9_18c48a7255f7,Cooper Rowe,Cooper Rowe,0,0,0,2/4,2,4
raw_38ce025b_9bc5_4b9a_bc1a_a7ff717d012d,raw_38ce025b_9bc5_4b9a_bc1a_a7ff717d012d,Cooper Threadgold,Cooper Threadgold,0,0,0,1/3,1,3
raw_72f85b0b_6166_4b04_8c08_7282910d1c3f,raw_72f85b0b_6166_4b04_8c08_7282910d1c3f,Corey Sard,Corey Sard,0,0,0,2/20,2,20
raw_7bf67a44_9dac_4385_a3ac_b8dc0e304b4a,raw_7bf67a44_9dac_4385_a3ac_b8dc0e304b4a,Corey Sawtell,Corey Sawtell,1,0,0,3/33,3,33
raw_8fe24336_3112_4ceb_a022_64ab299e4e30,raw_8fe24336_3112_4ceb_a022_64ab299e4e30,Craig Bruce,Craig Bruce,0,0,0,2/20,2,20
raw_8d90ab7b_13e4_4e15_be2c_1c632856299c,raw_8d90ab7b_13e4_4e15_be2c_1c632856299c,Cruze Moore,Cruze Moore,1,0,0,4/17,4,17
raw_c25f4fc0_0035_4a25_a559_e63ad8e15976,raw_c25f4fc0_0035_4a25_a559_e63ad8e15976,Cullen Thomas,Cullen Thomas,0,0,0,1/5,1,5
raw_ad5e4e08_b75a_4403_b0f2_f83314ec5668,raw_ad5e4e08_b75a_4403_b0f2_f83314ec5668,Daivik Kumar,Daivik Kumar,0,0,0,2/6,2,6
raw_2ce66414_fab2_411f_bb79_ba6526d35eec,raw_2ce66414_fab2_411f_bb79_ba6526d35eec,Damian Merritt,Damian Merritt,0,0,0,2/23,2,23
raw_e9fdafeb_e5f4_43e8_b4b6_6a508dda73f4,raw_e9fdafeb_e5f4_43e8_b4b6_6a508dda73f4,Damien Pimlott,Damien Pimlott,23,13,1,7/31,7,31
raw_02ad16a5_3864_4094_ab9f_34722b540bd7,raw_02ad16a5_3864_4094_ab9f_34722b540bd7,Damien Pimlott,Damien Pimlott,9,0,0,4/11,4,11
raw_419fef17_32e3_4484_9822_6f72e3b91a2e,raw_419fef17_32e3_4484_9822_6f72e3b91a2e,Damon Arnold,Damon Arnold,0,0,0,1/6,1,6
raw_92d571a6_27f3_48e3_8188_8d5efe6a8648,raw_92d571a6_27f3_48e3_8188_8d5efe6a8648,Damon Marenkovic,Damon Marenkovic,0,0,0,1/13,1,13
raw_ca6ffc59_8dd7_4fa5_9c54_f64121950380,raw_ca6ffc59_8dd7_4fa5_9c54_f64121950380,Damon Whitton,Damon Whitton,0,0,0,2/3,2,3
raw_3e1adebb_52c6_4915_ad92_93ac5ec5d9eb,raw_3e1adebb_52c6_4915_ad92_93ac5ec5d9eb,Dane Higgins,Dane Higgins,0,0,0,2/8,2,8
raw_893f88ef_c895_4f6e_a95f_624722dba087,raw_893f88ef_c895_4f6e_a95f_624722dba087,Danial Swadling,Danial Swadling,0,0,0,1/10,1,10
raw_4aeaa4ce_0714_4cf4_b397_b019da63d5fb,raw_4aeaa4ce_0714_4cf4_b397_b019da63d5fb,Daniel Arnold-Janz,Daniel Arnold-Janz,0,0,0,1/19,1,19
raw_b247d897_1748_43c2_8ee7_8c5d25f2f10d,raw_b247d897_1748_43c2_8ee7_8c5d25f2f10d,Daniel Bindig,Daniel Bindig,0,0,0,0/4,0,4
raw_d17894e3_665d_4aec_8b30_4630c47edd4f,raw_d17894e3_665d_4aec_8b30_4630c47edd4f,Daniel Bruce,Daniel Bruce,0,0,0,0/7,0,7
raw_e126eb3c_8f0c_4335_9f68_01ce4cdd1c10,raw_e126eb3c_8f0c_4335_9f68_01ce4cdd1c10,Daniel Crosby,Daniel Crosby,0,0,0,1/4,1,4
raw_1ce28174_ad50_48e5_a2aa_760068790d3f,raw_1ce28174_ad50_48e5_a2aa_760068790d3f,Daniel Grindley,Daniel Grindley,2,0,0,3/42,3,42
raw_c1994347_91e2_4dbd_b7b7_bb61de32518b,raw_c1994347_91e2_4dbd_b7b7_bb61de32518b,Daniel Joy,Daniel Joy,7,0,0,4/38,4,38
raw_e8e859b2_db28_4f56_b689_c30448e1cb8d,raw_e8e859b2_db28_4f56_b689_c30448e1cb8d,Daniel Kelly,Daniel Kelly,0,0,0,1/18,1,18
raw_2e3cc8c1_7660_4f59_bb80_a8b91d5aabbd,raw_2e3cc8c1_7660_4f59_bb80_a8b91d5aabbd,Daniel Mann,Daniel Mann,0,0,0,0/16,0,16
raw_2220f59a_9c50_4a6b_83d0_0988d12f920d,raw_2220f59a_9c50_4a6b_83d0_0988d12f920d,Daniel O'Loughlin,Daniel O'Loughlin,2,0,0,4/15,4,15
raw_701b0bc5_6d0f_4d16_9416_9f901bfa7177,raw_701b0bc5_6d0f_4d16_9416_9f901bfa7177,Daniel O'Loughlin,Daniel O'Loughlin,4,0,0,3/18,3,18
raw_eed79508_5078_481e_ba00_103544d7978e,raw_eed79508_5078_481e_ba00_103544d7978e,Daniel O'Sullivan,Daniel O'Sullivan,0,0,0,2/6,2,6
raw_98bc2f3b_30cf_4b6d_b441_87e94b2361f0,raw_98bc2f3b_30cf_4b6d_b441_87e94b2361f0,Daniel Rabbett,Daniel Rabbett,39,9,0,7/41,7,41
raw_22969754_e692_448e_b523_9882e90f5d5c,raw_22969754_e692_448e_b523_9882e90f5d5c,Daniel Salt,Daniel Salt,1,0,0,3/50,3,50
raw_5eb295e4_25ad_4974_9159_12c04ee3a728,raw_5eb295e4_25ad_4974_9159_12c04ee3a728,Daniel Trimboli,Daniel Trimboli,1,0,0,4/27,4,27
raw_c0ff2fb7_7c08_481b_96d3_7e08e98df34f,raw_c0ff2fb7_7c08_481b_96d3_7e08e98df34f,Darcy Fauser,Darcy Fauser,0,0,0,2/3,2,3
raw_46c6cfd8_fc4b_4ef3_a9f1_254eb534d0b3,raw_46c6cfd8_fc4b_4ef3_a9f1_254eb534d0b3,Darcy Singleton,Darcy Singleton,0,0,0,2/12,2,12
raw_1a28a100_bd6f_434e_a39d_5333bf642f96,raw_1a28a100_bd6f_434e_a39d_5333bf642f96,Darren Etherington,Darren Etherington,0,0,0,1/5,1,5
raw_a7fef86c_5a1f_49fc_94ed_ee66a5cf053d,raw_a7fef86c_5a1f_49fc_94ed_ee66a5cf053d,Daryl Copley,Daryl Copley,0,0,0,1/10,1,10
raw_ee8282bd_20ab_44cf_b8e4_7494e792b215,raw_ee8282bd_20ab_44cf_b8e4_7494e792b215,Dave Reynolds,Dave Reynolds,0,0,0,0/5,0,5
raw_a892995c_2be3_4ce5_a55c_07dc58861194,raw_a892995c_2be3_4ce5_a55c_07dc58861194,Daven Jaehne,Daven Jaehne,0,0,0,1/16,1,16
raw_6a0828b0_3a30_4fdb_bff6_53c3fa92078d,raw_6a0828b0_3a30_4fdb_bff6_53c3fa92078d,David Artis,David Artis,0,0,0,2/9,2,9
raw_159823c0_40cc_4888_90a3_cd570b7a065c,raw_159823c0_40cc_4888_90a3_cd570b7a065c,David Edwards,David Edwards,0,0,0,0/6,0,6
raw_d5e6fb75_213e_4101_a443_98efe66bf4c7,raw_d5e6fb75_213e_4101_a443_98efe66bf4c7,David Kearsley,David Kearsley,2,0,0,3/16,3,16
raw_94e0a6a4_39e9_4213_a117_64613c74c820,raw_94e0a6a4_39e9_4213_a117_64613c74c820,David Souter,David Souter,0,0,0,0/8,0,8
raw_c95fe759_dd09_4c36_bd09_b270f22c27dc,raw_c95fe759_dd09_4c36_bd09_b270f22c27dc,Dawson Horrell,Dawson Horrell,0,0,0,2/3,2,3
raw_0fbd6bf3_747d_43a0_9da2_5aad4b3f13da,raw_0fbd6bf3_747d_43a0_9da2_5aad4b3f13da,Deborah Mitchell,Deborah Mitchell,3,0,0,3/13,3,13
declan_grantham,declan_grantham,Declan Grantham,Declan Grantham,0,0,0,2/4,2,4
raw_ce3a5982_de0f_4d2b_ba5a_2c3527aed814,raw_ce3a5982_de0f_4d2b_ba5a_2c3527aed814,Declan Humphrey,Declan Humphrey,2,1,0,5/6,5,6
raw_8aede067_8930_4980_b95c_fdbd55bcd0a1,raw_8aede067_8930_4980_b95c_fdbd55bcd0a1,Deegan Briggs,Deegan Briggs,1,0,0,3/13,3,13
raw_a1710196_278c_483a_b572_c444359b1d8f,raw_a1710196_278c_483a_b572_c444359b1d8f,Deshveer Chetty,Deshveer Chetty,0,0,0,2/8,2,8
raw_a2fd530f_cbb3_406a_bf68_333571524265,raw_a2fd530f_cbb3_406a_bf68_333571524265,Dominic Huntley,Dominic Huntley,0,0,0,1/4,1,4
dominick_hill,dominick_hill,Dominick Hill,Dominick Hill,0,0,0,2/7,2,7
raw_0d5b72fd_09c9_4ace_a42e_4abb8b574a65,raw_0d5b72fd_09c9_4ace_a42e_4abb8b574a65,Drew Reynolds,Drew Reynolds,0,0,0,1/2,1,2
raw_aeb317ea_77f4_4577_986d_77f3797c968d,raw_aeb317ea_77f4_4577_986d_77f3797c968d,Duncan Crichton,Duncan Crichton,0,0,0,0/16,0,16
raw_4d3b7384_0ad4_4997_a38c_30e8bb759200,raw_4d3b7384_0ad4_4997_a38c_30e8bb759200,Dylan Cameron,Dylan Cameron,1,0,0,3/26,3,26
raw_281a760b_a6f3_4d02_b28e_e257759b971b,raw_281a760b_a6f3_4d02_b28e_e257759b971b,Dylan Herdegen,Dylan Herdegen,1,0,0,4/15,4,15
raw_b56622c7_066d_47ce_9684_429dfbdff284,raw_b56622c7_066d_47ce_9684_429dfbdff284,Dylan Holland,Dylan Holland,3,1,0,5/12,5,12
raw_d3edebad_ca5e_4f29_8267_a044033625d3,raw_d3edebad_ca5e_4f29_8267_a044033625d3,Dylan Howie,Dylan Howie,3,0,0,4/11,4,11
raw_aaa8fa44_0a97_4950_bfcc_0ec0cd75227c,raw_aaa8fa44_0a97_4950_bfcc_0ec0cd75227c,Dylan Hoyle,Dylan Hoyle,7,1,0,5/23,5,23
dylan_mcnab,dylan_mcnab,Dylan Mcnab,Dylan Mcnab,1,0,0,3/6,3,6
dylan_noble,dylan_noble,Dylan Noble,Dylan Noble,2,0,0,3/8,3,8
raw_85eb2d06_9e35_48c9_b69f_3dce26144de6,raw_85eb2d06_9e35_48c9_b69f_3dce26144de6,Dylan Roser,Dylan Roser,0,0,0,2/3,2,3
raw_d1a6ea4b_eeef_41b1_ae2e_1bb6083e1c76,raw_d1a6ea4b_eeef_41b1_ae2e_1bb6083e1c76,Dylan Tan,Dylan Tan,1,0,0,3/12,3,12
raw_07e4f4bd_6744_4fd5_bda9_daf8e4ffbd26,raw_07e4f4bd_6744_4fd5_bda9_daf8e4ffbd26,Dylan Worrall,Dylan Worrall,0,0,0,2/4,2,4
raw_336c0351_f62a_4a17_a402_403c60a282ba,raw_336c0351_f62a_4a17_a402_403c60a282ba,Eli Adams,Eli Adams,0,1,0,5/23,5,23
raw_3f030316_4515_4a0b_9454_1a0672742649,raw_3f030316_4515_4a0b_9454_1a0672742649,Eli Alabaster,Eli Alabaster,9,2,0,5/36,5,36
raw_e5bec2c7_6f95_4a6a_b5aa_5b7215713aec,raw_e5bec2c7_6f95_4a6a_b5aa_5b7215713aec,Elise Hancock,Elise Hancock,2,0,0,4/2,4,2
raw_f8aa232e_0b9b_46e9_963c_02085cd6eb23,raw_f8aa232e_0b9b_46e9_963c_02085cd6eb23,Elke Jarvis,Elke Jarvis,0,0,0,2/4,2,4
raw_8b9d583e_24dd_41cd_8300_d1e447de2a0d,raw_8b9d583e_24dd_41cd_8300_d1e447de2a0d,Emily Archer,Emily Archer,0,0,0,0/10,0,10
raw_2852c452_5e6c_43f2_a63c_70626601f3ff,raw_2852c452_5e6c_43f2_a63c_70626601f3ff,Emmah Moritz,Emmah Moritz,0,0,0,0/4,0,4
erin_temme,erin_temme,Erin Temme,Erin Temme,0,0,0,2/13,2,13
raw_9bbff14c_fe78_4054_b6a5_612bb21cc335,raw_9bbff14c_fe78_4054_b6a5_612bb21cc335,Ethan Gilson,Ethan Gilson,0,0,0,2/3,2,3
raw_907f6ba4_31e0_478c_82b4_6bf2744d094a,raw_907f6ba4_31e0_478c_82b4_6bf2744d094a,Ethan Jones,Ethan Jones,0,0,0,1/13,1,13
raw_609a58a0_c46e_44ea_a103_1b3b0ab71d85,raw_609a58a0_c46e_44ea_a103_1b3b0ab71d85,Ethan Nicholls-Preston,Ethan Nicholls-Preston,0,0,0,1/0,1,0
raw_da41eed3_0a50_4c80_9d32_4d8ec4959a4b,raw_da41eed3_0a50_4c80_9d32_4d8ec4959a4b,Ethan Nuske,Ethan Nuske,0,0,0,1/21,1,21
raw_2b0ee639_a30f_45d1_9cfd_edc94c8a4d57,raw_2b0ee639_a30f_45d1_9cfd_edc94c8a4d57,Ethan Sheppard,Ethan Sheppard,0,0,0,0/17,0,17
raw_4dc5ec59_4f69_4226_aae3_f435423ba173,raw_4dc5ec59_4f69_4226_aae3_f435423ba173,Ethan Speziale,Ethan Speziale,0,0,0,2/3,2,3
raw_b6df59ca_eff0_4bcc_9526_b48568a1f979,raw_b6df59ca_eff0_4bcc_9526_b48568a1f979,Ethan Watt,Ethan Watt,0,0,0,1/0,1,0
raw_691db69c_21bf_4be6_b7fd_39f882df5533,raw_691db69c_21bf_4be6_b7fd_39f882df5533,Ethan Williams,Ethan Williams,0,0,0,1/10,1,10
raw_f28835ae_8cb8_48fa_8644_9a02f1181927,raw_f28835ae_8cb8_48fa_8644_9a02f1181927,Euan Beavan,Euan Beavan,0,0,0,0/6,0,6
raw_d87e2849_a702_486b_9157_8f0a58e1c687,raw_d87e2849_a702_486b_9157_8f0a58e1c687,Evie Hurcombe,Evie Hurcombe,0,0,0,1/6,1,6
raw_f05f4e95_f357_42d8_8d66_e0745b878ab4,raw_f05f4e95_f357_42d8_8d66_e0745b878ab4,Fabian Saunders,Fabian Saunders,2,4,1,7/31,7,31
raw_a7c71f96_7e2f_4bb0_8f06_dd9116b6a05e,raw_a7c71f96_7e2f_4bb0_8f06_dd9116b6a05e,Felix Johnston,Felix Johnston,0,0,0,1/11,1,11
felix_lilith_spring,felix_lilith_spring,Felix Lilith-Spring,Felix Lilith-Spring,1,0,0,3/15,3,15
raw_a2b59a4b_49fe_40ab_90b1_74169061b015,raw_a2b59a4b_49fe_40ab_90b1_74169061b015,Finn Castanelli,Finn Castanelli,6,0,0,4/10,4,10
raw_d5f6340b_ddf5_4b06_9ebf_ceb29574cd51,raw_d5f6340b_ddf5_4b06_9ebf_ceb29574cd51,Fletcher Munn,Fletcher Munn,0,0,0,1/6,1,6
raw_db119324_3df0_4809_a8e3_e863bfe9891f,raw_db119324_3df0_4809_a8e3_e863bfe9891f,Flynn Brain,Flynn Brain,0,0,0,1/11,1,11
raw_188e5b10_ef7b_45ae_8558_32262374cef2,raw_188e5b10_ef7b_45ae_8558_32262374cef2,Flynn Hall,Flynn Hall,1,0,0,3/12,3,12
flynn_maher,flynn_maher,Flynn Maher,Flynn Maher,2,0,0,3/8,3,8
raw_9a6262a4_6fae_47cb_a637_f83cb73d3e25,raw_9a6262a4_6fae_47cb_a637_f83cb73d3e25,Frankie Ward,Frankie Ward,1,0,0,3/9,3,9
raw_5d2b540d_e544_4253_ad85_0c90d3b865ee,raw_5d2b540d_e544_4253_ad85_0c90d3b865ee,Fredrick Smith,Fredrick Smith,0,0,0,1/3,1,3
raw_01a7cc4b_c566_4090_9e7c_3676100b74b1,raw_01a7cc4b_c566_4090_9e7c_3676100b74b1,Gary Krasevskis,Gary Krasevskis,2,0,0,3/32,3,32
raw_9aa904a5_d412_476f_99ef_2841052e6283,raw_9aa904a5_d412_476f_99ef_2841052e6283,Gary Murphy,Gary Murphy,1,0,0,3/22,3,22
raw_aa9ab069_f5a5_4899_9191_33a0d55d0902,raw_aa9ab069_f5a5_4899_9191_33a0d55d0902,George Catsiavas,George Catsiavas,1,0,0,3/11,3,11
raw_b5233509_d62f_4cee_9e7e_af6fe8d6123e,raw_b5233509_d62f_4cee_9e7e_af6fe8d6123e,Georgia Weatherspoon,Georgia Weatherspoon,0,0,0,2/8,2,8
raw_ca5dd522_5fa1_431c_bd0b_c06f1ca15df4,raw_ca5dd522_5fa1_431c_bd0b_c06f1ca15df4,Gerard Mccormack,Gerard Mccormack,0,0,0,2/6,2,6
raw_72c0f5e2_1af9_4067_8986_6434e7f87ee2,raw_72c0f5e2_1af9_4067_8986_6434e7f87ee2,Gihan Nimsara,Gihan Nimsara,0,0,0,0/6,0,6
raw_e5e24a6e_f1c0_4fa6_93c8_d9ecf92c0035,raw_e5e24a6e_f1c0_4fa6_93c8_d9ecf92c0035,Glenys Gabb,Glenys Gabb,2,0,0,3/9,3,9
raw_4b460512_ff49_4699_8b9b_126dc6ff3b4c,raw_4b460512_ff49_4699_8b9b_126dc6ff3b4c,Grange Gurr,Grange Gurr,1,0,0,3/8,3,8
raw_80bb7a2c_81a0_45ca_8727_9cb84f257474,raw_80bb7a2c_81a0_45ca_8727_9cb84f257474,Grant Francis,Grant Francis,2,0,0,4/11,4,11
raw_b610a948_d6d0_44a5_afe6_60da08e56d3b,raw_b610a948_d6d0_44a5_afe6_60da08e56d3b,Greg Hanks,Greg Hanks,1,0,0,3/6,3,6
raw_05ecaede_d979_4b30_94fa_8738bef6faf4,raw_05ecaede_d979_4b30_94fa_8738bef6faf4,Greg Harriss,Greg Harriss,19,4,0,6/77,6,77
raw_220f91c7_eac1_452a_a170_7f623bc3a7ed,raw_220f91c7_eac1_452a_a170_7f623bc3a7ed,Gregor Cooper,Gregor Cooper,0,0,0,2/7,2,7
raw_9112f6b1_ab92_4058_a89f_0096008547a8,raw_9112f6b1_ab92_4058_a89f_0096008547a8,Hallie Charlton,Hallie Charlton,0,0,0,1/3,1,3
raw_411e1957_a125_49b1_8b62_13190deed13d,raw_411e1957_a125_49b1_8b62_13190deed13d,Hardik Patel,Hardik Patel,2,0,0,4/20,4,20
raw_b1a41160_5335_48eb_887a_cabbc357f83f,raw_b1a41160_5335_48eb_887a_cabbc357f83f,Harley Chamberlain,Harley Chamberlain,0,0,0,2/17,2,17
raw_117a76ed_4472_433b_bea0_9a1e245a259d,raw_117a76ed_4472_433b_bea0_9a1e245a259d,Harley O'Neill,Harley O'Neill,0,0,0,0/20,0,20
raw_9f0b9650_7bd6_467f_93a0_ceea963ae138,raw_9f0b9650_7bd6_467f_93a0_ceea963ae138,Harrison Bennett,Harrison Bennett,0,0,0,2/6,2,6
raw_798902cd_518a_4136_b0dc_6206ee91c96d,raw_798902cd_518a_4136_b0dc_6206ee91c96d,Harrison Bruce,Harrison Bruce,0,0,0,2/7,2,7
raw_f60ace16_04d7_4de0_8fdd_9f4670f7a333,raw_f60ace16_04d7_4de0_8fdd_9f4670f7a333,Harrison Cook,Harrison Cook,1,0,0,3/49,3,49
harrison_glatter,harrison_glatter,Harrison Glatter,Harrison Glatter,1,0,0,3/33,3,33
raw_3fd2657e_7361_4b54_9958_8eb99ce38d6a,raw_3fd2657e_7361_4b54_9958_8eb99ce38d6a,Harrison Hoad,Harrison Hoad,0,0,0,2/11,2,11
raw_84f2d281_b1a4_4a6c_8adf_ca8633c93598,raw_84f2d281_b1a4_4a6c_8adf_ca8633c93598,Harrison Pope,Harrison Pope,0,0,0,2/3,2,3
raw_aeb08d65_f987_4636_9540_1048834c9d8c,raw_aeb08d65_f987_4636_9540_1048834c9d8c,Harry Davison,Harry Davison,0,0,0,0/4,0,4
raw_c4151569_d84b_4d49_8f44_4ebb2d0de5e5,raw_c4151569_d84b_4d49_8f44_4ebb2d0de5e5,Harry Fitzgerald,Harry Fitzgerald,0,0,0,1/8,1,8
raw_c09d3b42_2065_48c2_8573_3a74bfce42bb,raw_c09d3b42_2065_48c2_8573_3a74bfce42bb,Harry Hailes,Harry Hailes,0,0,0,0/47,0,47
raw_ef4f9462_581c_41c1_86dc_3740bf3ac7c2,raw_ef4f9462_581c_41c1_86dc_3740bf3ac7c2,Harry James,Harry James,0,0,0,2/2,2,2
harry_marshall,harry_marshall,Harry Marshall,Harry Marshall,3,1,0,5/19,5,19
harry_tonkin,harry_tonkin,Harry Tonkin,Harry Tonkin,0,0,0,2/21,2,21
raw_3d28a69c_a005_40fa_9941_cebdf6328db3,raw_3d28a69c_a005_40fa_9941_cebdf6328db3,Harshpal Singh,Harshpal Singh,0,0,0,1/6,1,6
raw_f0c26d0a_5d74_4731_88de_e1c169a3285b,raw_f0c26d0a_5d74_4731_88de_e1c169a3285b,Harvey Hutchinson,Harvey Hutchinson,1,0,0,4/12,4,12
raw_ca021926_6bbd_48ee_b36b_2eb8328a8936,raw_ca021926_6bbd_48ee_b36b_2eb8328a8936,Harwinder Singh,Harwinder Singh,0,0,0,1/11,1,11
raw_410ae86d_ebbf_44b0_8565_d79e31a87c69,raw_410ae86d_ebbf_44b0_8565_d79e31a87c69,Hayden Castanelli,Hayden Castanelli,3,1,0,5/10,5,10
raw_2db26652_d5fb_495d_b733_97b711a38964,raw_2db26652_d5fb_495d_b733_97b711a38964,Hayden Lorrain,Hayden Lorrain,0,0,0,1/7,1,7
raw_0f00d22f_36fd_46ad_a82f_8d9741934534,raw_0f00d22f_36fd_46ad_a82f_8d9741934534,Hayden Newman,Hayden Newman,0,0,0,2/3,2,3
raw_0ac11e9b_8c39_46a5_a223_87e276de8d4f,raw_0ac11e9b_8c39_46a5_a223_87e276de8d4f,Hayden Sutton,Hayden Sutton,5,0,0,4/41,4,41
raw_31a99cf3_0f9b_428d_b26d_de0c6c735e3d,raw_31a99cf3_0f9b_428d_b26d_de0c6c735e3d,Haydn Nankervis,Haydn Nankervis,0,0,0,2/2,2,2
raw_80bf72d7_1785_4050_ada1_3f92445ab644,raw_80bf72d7_1785_4050_ada1_3f92445ab644,Hayley Aston,Hayley Aston,0,0,0,0/7,0,7
raw_eb2ca264_fd85_4ef2_a813_8d520321dc1f,raw_eb2ca264_fd85_4ef2_a813_8d520321dc1f,Heath Kershaw,Heath Kershaw,0,0,0,2/7,2,7
raw_a5c5d621_23b2_4b90_bca8_997461af1334,raw_a5c5d621_23b2_4b90_bca8_997461af1334,Henry Hull,Henry Hull,0,0,0,2/7,2,7
raw_2241d093_692d_4de5_b81d_1f8aa8f0a7c2,raw_2241d093_692d_4de5_b81d_1f8aa8f0a7c2,Henry Papworth,Henry Papworth,0,0,0,1/5,1,5
raw_fdd80900_4274_4bc4_89fa_21958dedb017,raw_fdd80900_4274_4bc4_89fa_21958dedb017,Henry Thompson,Henry Thompson,1,0,0,3/12,3,12
raw_b595f915_7058_4a82_8122_61ef6714ac6b,raw_b595f915_7058_4a82_8122_61ef6714ac6b,Het Shah,Het Shah,0,0,0,0/3,0,3
raw_a4636830_def8_40b5_be90_03b5757de315,raw_a4636830_def8_40b5_be90_03b5757de315,Holly Parker,Holly Parker,0,0,0,2/14,2,14
raw_20da579e_a510_4714_81af_cab0789260ce,raw_20da579e_a510_4714_81af_cab0789260ce,Hridya Sharma,Hridya Sharma,0,0,0,0/3,0,3
raw_a55b57e4_9da7_4a35_8883_8c96f94ed240,raw_a55b57e4_9da7_4a35_8883_8c96f94ed240,Hudson Borowicki,Hudson Borowicki,0,0,0,1/1,1,1
raw_03464f49_cded_4a2f_8120_fff1159d3421,raw_03464f49_cded_4a2f_8120_fff1159d3421,Hudson Fraser,Hudson Fraser,0,0,0,1/7,1,7
raw_25be9f5e_af19_43a6_8d9d_826112200276,raw_25be9f5e_af19_43a6_8d9d_826112200276,Hudson Fraser,Hudson Fraser,3,1,0,6/14,6,14
raw_4469a246_2977_41b7_b50c_1fe1f240f784,raw_4469a246_2977_41b7_b50c_1fe1f240f784,Hudson Jones-Rusden,Hudson Jones-Rusden,0,0,0,1/11,1,11
raw_ec8f447d_8a42_4b12_870c_650b9b820a7f,raw_ec8f447d_8a42_4b12_870c_650b9b820a7f,Hugh Bailetti,Hugh Bailetti,0,0,0,1/27,1,27
raw_a3963532_3505_47d1_9d03_20e219c5a79e,raw_a3963532_3505_47d1_9d03_20e219c5a79e,Hunter Bailey-Hill,Hunter Bailey-Hill,1,0,0,3/14,3,14
raw_6fc5bf6c_5304_4522_8bf7_2a99bf9c49b9,raw_6fc5bf6c_5304_4522_8bf7_2a99bf9c49b9,Ian Inwood,Ian Inwood,1,0,0,3/35,3,35
raw_742d777b_f7b8_4612_8e15_961dbc1a0376,raw_742d777b_f7b8_4612_8e15_961dbc1a0376,Ian Woods,Ian Woods,0,0,0,2/15,2,15
raw_475b875d_2d1c_44c2_bffd_59c27a03de04,raw_475b875d_2d1c_44c2_bffd_59c27a03de04,Imygen Michaels,Imygen Michaels,0,0,0,2/31,2,31
raw_4410f398_17f0_4f16_b14c_3ffecbc76eb0,raw_4410f398_17f0_4f16_b14c_3ffecbc76eb0,Isaac Gilson,Isaac Gilson,0,0,0,2/3,2,3
raw_4d15d83d_e561_4ac5_996b_4327c0cb0802,raw_4d15d83d_e561_4ac5_996b_4327c0cb0802,Isaac O'Rourke,Isaac O'Rourke,0,0,0,2/19,2,19
raw_91acefac_f204_4d47_81ba_a8e3a5883683,raw_91acefac_f204_4d47_81ba_a8e3a5883683,Isaac Ritter,Isaac Ritter,0,0,0,2/10,2,10
raw_6f350893_592b_475f_b7c1_c48301d7f75c,raw_6f350893_592b_475f_b7c1_c48301d7f75c,Isaac Smith,Isaac Smith,1,0,0,3/25,3,25
raw_4a7bc836_19a1_4be9_8dda_a9b8d27995f1,raw_4a7bc836_19a1_4be9_8dda_a9b8d27995f1,Isaac Thompson,Isaac Thompson,3,0,0,4/14,4,14
raw_549a1a32_fc39_4df5_93b6_66cab1a9e0af,raw_549a1a32_fc39_4df5_93b6_66cab1a9e0af,Isaac Traeger,Isaac Traeger,0,0,0,2/3,2,3
raw_aae943a4_4e4a_4e3e_9e53_2d4461f88d89,raw_aae943a4_4e4a_4e3e_9e53_2d4461f88d89,Ishani Prasad,Ishani Prasad,0,0,0,0/5,0,5
raw_fb34fccb_b39f_4784_a736_d7f568f3d99b,raw_fb34fccb_b39f_4784_a736_d7f568f3d99b,Isuru Ganepola,Isuru Ganepola,9,1,0,5/15,5,15
raw_ae73a13c_d4ca_4c9b_aadd_1a3103efcce3,raw_ae73a13c_d4ca_4c9b_aadd_1a3103efcce3,Izaiah Bateman,Izaiah Bateman,1,0,0,3/12,3,12
raw_cb8e0670_d4d7_4b74_916b_2ac82cc17782,raw_cb8e0670_d4d7_4b74_916b_2ac82cc17782,J Edwards,J Edwards,0,0,0,2/22,2,22
raw_1b8f5db1_ede4_470b_90d7_98a45fad858d,raw_1b8f5db1_ede4_470b_90d7_98a45fad858d,Jaagriti Vasist,Jaagriti Vasist,0,0,0,2/1,2,1
raw_c7f55583_b2fd_4a40_a7c9_4de9ebf614d8,raw_c7f55583_b2fd_4a40_a7c9_4de9ebf614d8,Jack Arthur,Jack Arthur,0,0,0,1/19,1,19
raw_370fc0be_ad68_4924_9070_24fc8f1ee336,raw_370fc0be_ad68_4924_9070_24fc8f1ee336,Jack Ball,Jack Ball,1,0,0,3/13,3,13
raw_79c4a9ae_5c57_4e3d_a8d4_058c528b7afd,raw_79c4a9ae_5c57_4e3d_a8d4_058c528b7afd,Jack Bradwell,Jack Bradwell,0,0,0,2/9,2,9
jack_briggs,jack_briggs,Jack Briggs,Jack Briggs,0,0,0,2/3,2,3
raw_5652e2e6_ff6f_4793_843b_b1a2ecc31505,raw_5652e2e6_ff6f_4793_843b_b1a2ecc31505,Jack Carter,Jack Carter,0,0,0,1/8,1,8
raw_098fab2c_368a_4d7f_9447_70ea368db027,raw_098fab2c_368a_4d7f_9447_70ea368db027,Jack Dart,Jack Dart,0,0,0,0/52,0,52
