player_id,player_name,canonical_player_name,match_id,innings_id,participant_id,match_date,season,team_name,grade_name,opposition_team,venue_name,match_type,final_runs,final_balls,final_score_display,balls_to_25,balls_to_50,balls_to_100,balls_to_150,team_runs,team_run_contribution_pct,result_text,is_not_out,runs_source_used,balls_faced_source_used,source_ball_by_ball_available
7cccf3c2-52d5-4dfc-91c8-9664f27ac72b,Jai Bhan,Jai Bhan,dac33336-ad59-4e6d-8495-abb225a45277,f20ed77f-18d2-4c00-9d79-82352baa1212,7cccf3c2-52d5-4dfc-91c8-9664f27ac72b,2026-05-09,Winter 2026,Fiji Victorian CC Winter XI,North Division,North Alphington Cricket Club,T.W. Blake Park,One Day,53,48,53*,32,48.0,,,241.0,21.991701244813278,Fiji Victorian CC Winter XI won by 64 runs,True,derived_runs_bat,source_cumulative_validated,True
f6dd9552-fbc5-4490-ac27-b50ff948f8f5,Priyanshu Tomar,Priyanshu Tomar,dac33336-ad59-4e6d-8495-abb225a45277,f20ed77f-18d2-4c00-9d79-82352baa1212,f6dd9552-fbc5-4490-ac27-b50ff948f8f5,2026-05-09,Winter 2026,Fiji Victorian CC Winter XI,North Division,North Alphington Cricket Club,T.W. Blake Park,One Day,33,50,33,44,,,,241.0,13.692946058091286,Fiji Victorian CC Winter XI won by 64 runs,False,derived_runs_bat,derived_legal_balls,True
d1ed36b2-499d-4b65-95a3-6f3f51177415,Armaan Datta,Armaan Datta,57c3ff16-7f4b-46e1-a8fa-a255ff6d7ebb,9c31a7a1-12fb-4ba1-9176-0f075fdeb7d8,d1ed36b2-499d-4b65-95a3-6f3f51177415,2026-05-02,Winter 2026,Fiji Victorian CC Winter XI,North Division,Brunswick Cricket Club,T.W. Blake Park,One Day,102,51,102*,11,25.0,49.0,,253.0,40.316205533596836,Fiji Victorian CC Winter XI won by 11 runs,True,derived_runs_bat,source_cumulative_validated,True
vinay_sharma,Vinay Sharma,Vinay Sharma,57c3ff16-7f4b-46e1-a8fa-a255ff6d7ebb,9c31a7a1-12fb-4ba1-9176-0f075fdeb7d8,48e8fdbd-e7b0-494e-a10b-6171895884c5,2026-05-02,Winter 2026,Fiji Victorian CC Winter XI,North Division,Brunswick Cricket Club,T.W. Blake Park,One Day,64,43,64*,18,32.0,,,253.0,25.296442687747035,Fiji Victorian CC Winter XI won by 11 runs,True,derived_runs_bat,source_cumulative_validated,True
danny_singh,Danny Singh,Danny Singh,8dec88fb-fa54-4c33-9a56-3737abebf51a,4e4cf4ff-04f5-4280-8aae-0a6326f11d2d,b47cab94-0a21-43b5-ace2-ee06304e1880,2026-03-21,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Cameron Cricket Club,Olympic Park (West Heidelberg),Two Day,35,57,35*,33,,,,130.0,26.923076923076923,Cameron CC 1st XI won by 167 runs,True,derived_runs_bat,source_cumulative_validated,True
kalpeshkumar_patel,Kalpeshkumar Patel,Kalpeshkumar Patel,f8ffcff2-581b-4590-8b39-7e5320842477,d09898f4-e141-4274-bf3f-0e88fdcf5dcd,54d16991-caa8-47b8-b59b-a67740c0df8d,2026-03-21,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,Ford Park,Two Day,25,40,25,39,,,,69.0,36.231884057971016,Preston Baseballers CC 1st XI won by 64 runs,False,derived_runs_bat,source_cumulative_validated,True
kieran_bhan,Kieran Bhan,Kieran Bhan,8dec88fb-fa54-4c33-9a56-3737abebf51a,4e4cf4ff-04f5-4280-8aae-0a6326f11d2d,dcbfab3f-24d3-4add-be5d-6946adb5d18b,2026-03-21,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Cameron Cricket Club,Olympic Park (West Heidelberg),Two Day,39,27,39,16,,,,130.0,30.0,Cameron CC 1st XI won by 167 runs,False,derived_runs_bat,source_cumulative_validated,True
ab033f7b-82e2-4044-b0cb-9024cf56db51,Reuel Sharan,Reuel Sharan,8dec88fb-fa54-4c33-9a56-3737abebf51a,4e4cf4ff-04f5-4280-8aae-0a6326f11d2d,ab033f7b-82e2-4044-b0cb-9024cf56db51,2026-03-21,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Cameron Cricket Club,Olympic Park (West Heidelberg),Two Day,39,64,39,47,,,,130.0,30.0,Cameron CC 1st XI won by 167 runs,False,derived_runs_bat,source_cumulative_validated,True
baurel_d_mello,Baurel Dmello,Baurel D'Mello,d67b063e-89dd-44a5-854c-53718954b0e5,e9192a64-d40e-480e-94e5-64dcbdcad60f,f58308c0-3264-4495-8ab0-7ce40fc9e2a5,2026-03-14,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Northern Socials Cricket Club,W. Ruthven VC Reserve,Two Day,94,128,94*,30,87.0,,,186.0,50.53763440860215,Fiji Victorian CC 1st XI won by 3 wickets,True,derived_runs_bat,source_cumulative_validated,True
jimmy_sharma,Jimmy Sharma,Jimmy Sharma,58ef2103-37cc-4722-ae19-c6370b8e3784,d9589e2c-711f-4b03-9270-22426ae97eaf,6294a64e-e9f7-4c49-acad-dd3914313e08,2026-03-14,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Bellfield Cricket Club,Ford Park,Two Day,31,78,31,65,,,,130.0,23.846153846153847,Fiji Victorian CC 2nd XI won by 4 runs,False,derived_runs_bat,source_cumulative_validated,True
7512873c-b6b6-49fe-80ff-3733b5abd044,Mohaneesh Pitre,Mohaneesh Pitre,fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,7512873c-b6b6-49fe-80ff-3733b5abd044,2026-03-14,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Wollert Rhinos Cricket Club,Epping Recreation Reserve,Two Day,28,70,28,69,,,,172.0,16.27906976744186,Wollert Rhinos CC 1st XI won by 3 wickets,False,derived_runs_bat,source_cumulative_validated,True
f6dd9552-fbc5-4490-ac27-b50ff948f8f5,Priyanshu Tomar,Priyanshu Tomar,fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,f6dd9552-fbc5-4490-ac27-b50ff948f8f5,2026-03-14,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Wollert Rhinos Cricket Club,Epping Recreation Reserve,Two Day,30,43,30,38,,,,172.0,17.441860465116278,Wollert Rhinos CC 1st XI won by 3 wickets,False,derived_runs_bat,source_cumulative_validated,True
232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,Reuben Sharan,fd329e2f-fa84-4b6b-907c-186a4e35ea57,31fdc8b3-b9fd-4623-9e45-9f667353f43d,232cc042-1e4c-423a-9190-e3432698c99d,2026-03-14,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Wollert Rhinos Cricket Club,Epping Recreation Reserve,Two Day,48,117,48,70,,,,172.0,27.906976744186046,Wollert Rhinos CC 1st XI won by 3 wickets,False,derived_runs_bat,source_cumulative_validated,True
vinay_sharma,Vinay Sharma,Vinay Sharma,58ef2103-37cc-4722-ae19-c6370b8e3784,d9589e2c-711f-4b03-9270-22426ae97eaf,48e8fdbd-e7b0-494e-a10b-6171895884c5,2026-03-14,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Bellfield Cricket Club,Ford Park,Two Day,33,96,33,80,,,,130.0,25.384615384615383,Fiji Victorian CC 2nd XI won by 4 runs,False,derived_runs_bat,source_cumulative_validated,True
f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,Akshat Bodele,Akshat Bodele,9fcbcf5a-fb12-41f5-bec0-83c451dd87e9,302de7a2-89c4-4a10-9286-18e72412be53,f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,2026-03-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Olympic Colts Cricket Club,Olympic Park (West Heidelberg),Two Day,40,120,40,66,,,,305.0,13.114754098360656,Fiji Victorian CC 1st XI won by 98 runs,False,derived_runs_bat,source_cumulative_validated,True
balaji_viswanathan,Balaji Viswanathan,Balaji Viswanathan,9fcbcf5a-fb12-41f5-bec0-83c451dd87e9,302de7a2-89c4-4a10-9286-18e72412be53,722ca954-11e3-4053-8a81-ad7f435339d5,2026-03-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Olympic Colts Cricket Club,Olympic Park (West Heidelberg),Two Day,30,21,30,11,,,,305.0,9.836065573770492,Fiji Victorian CC 1st XI won by 98 runs,False,source_cumulative_validated,derived_legal_balls,True
baurel_d_mello,Baurel Dmello,Baurel D'Mello,9fcbcf5a-fb12-41f5-bec0-83c451dd87e9,302de7a2-89c4-4a10-9286-18e72412be53,f58308c0-3264-4495-8ab0-7ce40fc9e2a5,2026-03-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Olympic Colts Cricket Club,Olympic Park (West Heidelberg),Two Day,36,59,36,44,,,,305.0,11.80327868852459,Fiji Victorian CC 1st XI won by 98 runs,False,derived_runs_bat,source_cumulative_validated,True
kalpeshkumar_patel,Kalpeshkumar Patel,Kalpeshkumar Patel,9fcbcf5a-fb12-41f5-bec0-83c451dd87e9,302de7a2-89c4-4a10-9286-18e72412be53,54d16991-caa8-47b8-b59b-a67740c0df8d,2026-03-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Olympic Colts Cricket Club,Olympic Park (West Heidelberg),Two Day,56,45,56,29,38.0,,,305.0,18.360655737704917,Fiji Victorian CC 1st XI won by 98 runs,False,derived_runs_bat,source_cumulative_validated,True
232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,Reuben Sharan,d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,232cc042-1e4c-423a-9190-e3432698c99d,2026-03-07,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Northern Socials Cricket Club,C.H. Sullivan Memorial Park,Two Day,31,95,31,90,,,,223.0,13.90134529147982,Fiji Victorian CC 3rd XI won by 50 runs,False,derived_runs_bat,source_cumulative_validated,True
shrikant_sharma,SHRIKANT SHARMA,Shrikant Sharma,d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,478c050c-6e97-4198-ba77-24f46dd329d7,2026-03-07,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Northern Socials Cricket Club,C.H. Sullivan Memorial Park,Two Day,27,32,27,26,,,,223.0,12.10762331838565,Fiji Victorian CC 3rd XI won by 50 runs,False,derived_runs_bat,source_cumulative_validated,True
360868ba-5d2a-4f9f-9f3a-fff5756f3f85,Shandil Bhan,Shandil Bhan,9fcbcf5a-fb12-41f5-bec0-83c451dd87e9,302de7a2-89c4-4a10-9286-18e72412be53,360868ba-5d2a-4f9f-9f3a-fff5756f3f85,2026-03-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Olympic Colts Cricket Club,Olympic Park (West Heidelberg),Two Day,61,48,61*,24,43.0,,,305.0,20.0,Fiji Victorian CC 1st XI won by 98 runs,True,derived_runs_bat,source_cumulative_validated,True
cefd9f7d-2787-4b4c-9a13-4e1d0d434ff8,Siddhesh Jitendrabhai vadapalli,Siddhesh Jitendrabhai vadapalli,976436a3-adba-4fb2-b116-35a0f1fec4de,bcfaa162-62fa-4fbc-9ef7-87ba15019570,cefd9f7d-2787-4b4c-9a13-4e1d0d434ff8,2026-03-07,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Reservoir Cobras Cricket Club,C.T. Barling Reserve,Two Day,25,70,25,59,,,,172.0,14.534883720930232,Fiji Victorian CC 2nd XI won by 14 runs,False,derived_runs_bat,source_cumulative_validated,True
vishnu_para,Vishnu Para,Vishnu Para,d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,4aa29dae-1627-4649-addf-f4a12cdbb9db,2026-03-07,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Northern Socials Cricket Club,C.H. Sullivan Memorial Park,Two Day,33,37,33,25,,,,223.0,14.798206278026905,Fiji Victorian CC 3rd XI won by 50 runs,False,derived_runs_bat,source_cumulative_validated,True
242a967d-4a20-4cc8-9a32-bf2121ad6d26,kunwardeep bedi,kunwardeep bedi,d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,242a967d-4a20-4cc8-9a32-bf2121ad6d26,2026-03-07,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Northern Socials Cricket Club,C.H. Sullivan Memorial Park,Two Day,44,63,44,34,,,,223.0,19.730941704035875,Fiji Victorian CC 3rd XI won by 50 runs,False,derived_runs_bat,source_cumulative_validated,True
f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,Akshat Bodele,Akshat Bodele,04a5329f-d089-4c94-8ff8-c50bff2127ed,9ae692b5-57cb-48ba-8eea-4ae2a00aa074,f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,2026-02-21,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Bellfield Cricket Club,Ford Park,Two Day,38,63,38*,47,,,,199.0,19.09547738693467,Fiji Victorian CC 2nd XI won by 6 wickets,True,derived_runs_bat,source_cumulative_validated,True
162cce2f-a5bb-451f-ab68-d7a037f018ee,Benjamin Frew,Benjamin Frew,04a5329f-d089-4c94-8ff8-c50bff2127ed,9ae692b5-57cb-48ba-8eea-4ae2a00aa074,162cce2f-a5bb-451f-ab68-d7a037f018ee,2026-02-21,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Bellfield Cricket Club,Ford Park,Two Day,39,25,39,20,,,,199.0,19.597989949748744,Fiji Victorian CC 2nd XI won by 6 wickets,False,derived_runs_bat,source_cumulative_validated,True
kalpeshkumar_patel,Kalpeshkumar Patel,Kalpeshkumar Patel,04a5329f-d089-4c94-8ff8-c50bff2127ed,9ae692b5-57cb-48ba-8eea-4ae2a00aa074,54d16991-caa8-47b8-b59b-a67740c0df8d,2026-02-21,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Bellfield Cricket Club,Ford Park,Two Day,70,57,70,25,47.0,,,199.0,35.175879396984925,Fiji Victorian CC 2nd XI won by 6 wickets,False,derived_runs_bat,source_cumulative_validated,True
ab033f7b-82e2-4044-b0cb-9024cf56db51,Reuel Sharan,Reuel Sharan,04a5329f-d089-4c94-8ff8-c50bff2127ed,9ae692b5-57cb-48ba-8eea-4ae2a00aa074,ab033f7b-82e2-4044-b0cb-9024cf56db51,2026-02-21,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Bellfield Cricket Club,Ford Park,Two Day,29,70,29,52,,,,199.0,14.57286432160804,Fiji Victorian CC 2nd XI won by 6 wickets,False,derived_runs_bat,source_cumulative_validated,True
f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,Akshat Bodele,Akshat Bodele,53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,2026-02-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,H.L.T. Oulten Park,Two Day,47,124,47,67,,,,223.0,21.076233183856502,Preston Baseballers CC 1st XI won by 5 wickets,False,derived_runs_bat,source_cumulative_validated,True
balaji_viswanathan,Balaji Viswanathan,Balaji Viswanathan,53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,722ca954-11e3-4053-8a81-ad7f435339d5,2026-02-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,H.L.T. Oulten Park,Two Day,26,14,26,13,,,,223.0,11.659192825112108,Preston Baseballers CC 1st XI won by 5 wickets,False,derived_runs_bat,source_cumulative_validated,True
baurel_d_mello,Baurel Dmello,Baurel D'Mello,53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,f58308c0-3264-4495-8ab0-7ce40fc9e2a5,2026-02-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,H.L.T. Oulten Park,Two Day,83,75,83*,20,43.0,,,192.0,43.229166666666664,Preston Baseballers CC 1st XI won by 5 wickets,True,derived_runs_bat,source_cumulative_validated,True
7cccf3c2-52d5-4dfc-91c8-9664f27ac72b,Jai Bhan,Jai Bhan,53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,7cccf3c2-52d5-4dfc-91c8-9664f27ac72b,2026-02-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,H.L.T. Oulten Park,Two Day,27,32,27,29,,,,223.0,12.10762331838565,Preston Baseballers CC 1st XI won by 5 wickets,False,derived_runs_bat,source_cumulative_validated,True
f6dd9552-fbc5-4490-ac27-b50ff948f8f5,Priyanshu Tomar,Priyanshu Tomar,b3641479-5281-43db-9bd3-8d0e9697b2a4,218771b6-6632-4107-8a66-61446fdaadba,f6dd9552-fbc5-4490-ac27-b50ff948f8f5,2026-02-07,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Wollert Rhinos Cricket Club,Epping Recreation Reserve,Two Day,45,62,45,44,,,,128.0,35.15625,Wollert Rhinos CC 1st XI won by 4 wickets,False,derived_runs_bat,source_cumulative_validated,True
2c167bd3-c65c-4abd-8fa8-7351cfe9aa59,Sajendra Shrestha,Sajendra Shrestha,53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2c167bd3-c65c-4abd-8fa8-7351cfe9aa59,2026-02-07,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,H.L.T. Oulten Park,Two Day,58,103,58*,69,94.0,,,223.0,26.00896860986547,Preston Baseballers CC 1st XI won by 5 wickets,True,derived_runs_bat,source_cumulative_validated,True
68ac86a9-b0a2-4dfe-9c94-f8e2d566269b,Kavish Gambhir,Kavish Gambhir,08e9bed5-8e70-4e06-b630-8788da1e218c,b823778d-c200-481e-86a5-1e4715826cd2,68ac86a9-b0a2-4dfe-9c94-f8e2d566269b,2026-01-31,Summer 2025/26,Fiji Victorian CC 4th XI,"05 - ""C"" Grade",Preston Baseballers Cricket Club,C.H. Sullivan Memorial Park,One Day,59,72,59,28,59.0,,,140.0,42.142857142857146,Preston Baseballers CC 3rd XI won by 61 runs,False,derived_runs_bat,source_cumulative_validated,True
360868ba-5d2a-4f9f-9f3a-fff5756f3f85,Shandil Bhan,Shandil Bhan,5887db62-e51a-4f53-be76-e7fdccddce85,e9d46ad7-2bd7-48de-ba4c-fae898200abd,360868ba-5d2a-4f9f-9f3a-fff5756f3f85,2026-01-31,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Reservoir Cobras Cricket Club,C.H. Sullivan Memorial Park,One Day,61,80,61,39,58.0,,,147.0,41.49659863945578,Reservoir Cobras CC 1st XI won by 6 wickets,False,derived_runs_bat,source_cumulative_validated,True
162cce2f-a5bb-451f-ab68-d7a037f018ee,Benjamin Frew,Benjamin Frew,64cdf8f7-6479-4966-b41b-1b3e50247639,afa87b68-bedd-4cca-89b1-1f128095efa5,162cce2f-a5bb-451f-ab68-d7a037f018ee,2026-01-24,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Strathewen Cricket Club,Strathewen Reserve,One Day,44,52,44,25,,,,175.0,25.142857142857142,Strathewen Cougars CC 1stXI won by 7 wickets,False,derived_runs_bat,source_cumulative_validated,True
6b74d336-b105-407c-b4ef-f68e2fba7862,Damandeep Sehra,Damandeep Sehra,64cdf8f7-6479-4966-b41b-1b3e50247639,afa87b68-bedd-4cca-89b1-1f128095efa5,6b74d336-b105-407c-b4ef-f68e2fba7862,2026-01-24,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Strathewen Cricket Club,Strathewen Reserve,One Day,48,59,48,37,,,,175.0,27.428571428571427,Strathewen Cougars CC 1stXI won by 7 wickets,False,derived_runs_bat,source_cumulative_validated,True
vinay_sharma,Vinay Sharma,Vinay Sharma,64cdf8f7-6479-4966-b41b-1b3e50247639,afa87b68-bedd-4cca-89b1-1f128095efa5,48e8fdbd-e7b0-494e-a10b-6171895884c5,2026-01-24,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Strathewen Cricket Club,Strathewen Reserve,One Day,30,48,30*,37,,,,175.0,17.142857142857142,Strathewen Cougars CC 1stXI won by 7 wickets,True,derived_runs_bat,source_cumulative_validated,True
f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,Akshat Bodele,Akshat Bodele,a9d0b9e8-253d-41ae-9dae-9080fa1672c5,f5f416e6-2f43-4b1e-b34d-8c3e8653a301,f4eec6b0-c7ff-4771-b4f1-8ea5865e1186,2026-01-17,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,West Preston Cricket Club,C.H. Sullivan Memorial Park,One Day,53,74,53,46,71.0,,,216.0,24.537037037037038,Fiji Victorian CC 2nd XI won by 5 runs,False,derived_runs_bat,source_cumulative_validated,True
162cce2f-a5bb-451f-ab68-d7a037f018ee,Benjamin Frew,Benjamin Frew,a9d0b9e8-253d-41ae-9dae-9080fa1672c5,f5f416e6-2f43-4b1e-b34d-8c3e8653a301,162cce2f-a5bb-451f-ab68-d7a037f018ee,2026-01-17,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,West Preston Cricket Club,C.H. Sullivan Memorial Park,One Day,35,19,35,14,,,,216.0,16.203703703703702,Fiji Victorian CC 2nd XI won by 5 runs,False,derived_runs_bat,source_cumulative_validated,True
6b74d336-b105-407c-b4ef-f68e2fba7862,Damandeep Sehra,Damandeep Sehra,f93992b8-4770-477b-b610-5eb34420f01b,6a106040-cbb1-4c67-b2a1-f97c1d0980b2,6b74d336-b105-407c-b4ef-f68e2fba7862,2026-01-17,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Fairfield Cricket Club,Fairfield Park,One Day,30,42,30,37,,,,199.0,15.075376884422111,Fiji Victorian CC 3rd XI won by 14 runs,False,source_cumulative_validated,source_cumulative_validated,True
kalpeshkumar_patel,Kalpeshkumar Patel,Kalpeshkumar Patel,fae8b33d-6e99-4e9a-93a9-773fc8d2fd7a,9ca621b8-4e4d-4f9c-a184-0f31c0070a3d,54d16991-caa8-47b8-b59b-a67740c0df8d,2026-01-17,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Northern Socials Cricket Club,W. Ruthven VC Reserve,One Day,34,25,34,22,,,,188.0,18.085106382978722,Northern Socials CC 1st XI won by 2 wickets,False,derived_runs_bat,source_cumulative_validated,True
661bdd19-e67a-4978-a255-36e16789ab1f,Nitin Tanwar,Nitin Tanwar,f93992b8-4770-477b-b610-5eb34420f01b,6a106040-cbb1-4c67-b2a1-f97c1d0980b2,661bdd19-e67a-4978-a255-36e16789ab1f,2026-01-17,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Fairfield Cricket Club,Fairfield Park,One Day,42,51,42,27,,,,199.0,21.105527638190956,Fiji Victorian CC 3rd XI won by 14 runs,False,source_cumulative_validated,source_cumulative_validated,True
232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,Reuben Sharan,f93992b8-4770-477b-b610-5eb34420f01b,6a106040-cbb1-4c67-b2a1-f97c1d0980b2,232cc042-1e4c-423a-9190-e3432698c99d,2026-01-17,Summer 2025/26,Fiji Victorian CC 3rd XI,"04 - ""B"" Grade",Fairfield Cricket Club,Fairfield Park,One Day,28,21,28,17,,,,199.0,14.07035175879397,Fiji Victorian CC 3rd XI won by 14 runs,False,derived_runs_bat,source_cumulative_validated,True
ab033f7b-82e2-4044-b0cb-9024cf56db51,Reuel Sharan,Reuel Sharan,a9d0b9e8-253d-41ae-9dae-9080fa1672c5,f5f416e6-2f43-4b1e-b34d-8c3e8653a301,ab033f7b-82e2-4044-b0cb-9024cf56db51,2026-01-17,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,West Preston Cricket Club,C.H. Sullivan Memorial Park,One Day,62,74,62,47,60.0,,,216.0,28.703703703703702,Fiji Victorian CC 2nd XI won by 5 runs,False,derived_runs_bat,source_cumulative_validated,True
2c167bd3-c65c-4abd-8fa8-7351cfe9aa59,Sajendra Shrestha,Sajendra Shrestha,fae8b33d-6e99-4e9a-93a9-773fc8d2fd7a,9ca621b8-4e4d-4f9c-a184-0f31c0070a3d,2c167bd3-c65c-4abd-8fa8-7351cfe9aa59,2026-01-17,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Northern Socials Cricket Club,W. Ruthven VC Reserve,One Day,42,51,42*,45,,,,188.0,22.340425531914892,Northern Socials CC 1st XI won by 2 wickets,True,derived_runs_bat,source_cumulative_validated,True
7cccf3c2-52d5-4dfc-91c8-9664f27ac72b,Jai Bhan,Jai Bhan,8ac43931-61b2-467d-8a4d-8d52ff17c249,a7927fb2-07c2-44fb-b266-d8eb795f8e00,7cccf3c2-52d5-4dfc-91c8-9664f27ac72b,2026-01-10,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,C.H. Sullivan Memorial Park,One Day,32,58,32,52,,,,172.0,18.6046511627907,Preston Baseballers CC 1st XI won by 2 wickets,False,derived_runs_bat,source_cumulative_validated,True
kalpeshkumar_patel,Kalpeshkumar Patel,Kalpeshkumar Patel,8ac43931-61b2-467d-8a4d-8d52ff17c249,a7927fb2-07c2-44fb-b266-d8eb795f8e00,54d16991-caa8-47b8-b59b-a67740c0df8d,2026-01-10,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,C.H. Sullivan Memorial Park,One Day,50,45,50,16,44.0,,,172.0,29.069767441860463,Preston Baseballers CC 1st XI won by 2 wickets,False,derived_runs_bat,source_cumulative_validated,True
kieran_bhan,Kieran Bhan,Kieran Bhan,8ac43931-61b2-467d-8a4d-8d52ff17c249,a7927fb2-07c2-44fb-b266-d8eb795f8e00,dcbfab3f-24d3-4add-be5d-6946adb5d18b,2026-01-10,Summer 2025/26,Fiji Victorian CC 1st XI,01 - Jika Shield,Preston Baseballers Cricket Club,C.H. Sullivan Memorial Park,One Day,28,39,28,34,,,,172.0,16.27906976744186,Preston Baseballers CC 1st XI won by 2 wickets,False,derived_runs_bat,source_cumulative_validated,True
danny_singh,Danny Singh,Danny Singh,4094d54b-13ca-499c-b14d-e384168093dd,0bbbf5da-d7bb-4aa6-ab9d-5270771d0c92,b47cab94-0a21-43b5-ace2-ee06304e1880,2025-12-20,Summer 2025/26,Fiji Victorian CC 2nd XI,02 - Jack Quick Shield,Reservoir Cobras Cricket Club,C.H. Sullivan Memorial Park,One Day,34,50,34,41,,,,204.0,16.666666666666668,Fiji Victorian CC 2nd XI won by 5 wickets,False,derived_runs_bat,source_cumulative_validated,True
